7333567; 4; 1; 0.7625132286; 2; 0.9817587787; 3; 0.9995470675; 4; 0.9999110391; 100; 1; 0.0; 2; 0.0; 3; 0.0; 4; 0.0; 5; 0.0; 6; 0.0; 7; 0.0; 8; 1.0; 9; 1.2; 10; 2.0; 11; 2.0; 12; 6.0; 13; 5.0; 14; 6.0; 15; 8.0; 16; 10.0; 17; 13.0; 18; 15.4; 19; 21.4; 20; 22.2; 21; 26.2; 22; 31.4; 23; 37.0; 24; 44.6; 25; 50.4; 26; 57.8; 27; 66.4; 28; 78.0; 29; 87.0; 30; 106.2; 31; 119.8; 32; 126.4; 33; 148.8; 34; 157.8; 35; 175.4; 36; 198.8; 37; 248.0; 38; 254.2; 39; 307.6; 40; 324.4; 41; 353.0; 42; 376.4; 43; 430.0; 44; 449.6; 45; 493.4; 46; 548.0; 47; 601.6; 48; 630.4; 49; 657.8; 50; 723.6; 51; 794.8; 52; 863.6; 53; 926.8; 54; 976.2; 55; 1068.2; 56; 1148.2; 57; 1211.4; 58; 1276.0; 59; 1364.8; 60; 1473.2; 61; 1582.8; 62; 1683.6; 63; 1767.4; 64; 1898.2; 65; 2011.8; 66; 2158.0; 67; 2230.0; 68; 2381.8; 69; 2496.6; 70; 2649.2; 71; 2819.0; 72; 2984.0; 73; 3132.4; 74; 3248.0; 75; 3522.4; 76; 3639.4; 77; 3802.6; 78; 4084.0; 79; 4225.2; 80; 4425.2; 81; 4677.6; 82; 4875.4; 83; 5098.6; 84; 5371.6; 85; 5642.6; 86; 5917.4; 87; 6154.4; 88; 6409.6; 89; 6722.6; 90; 6974.6; 91; 7273.0; 92; 7511.4; 93; 7972.2; 94; 8285.2; 95; 8629.0; 96; 9099.6; 97; 9431.0; 98; 9909.8; 99; 10294.0; 100; 10630.2
46e6e40; 4; 1; 0.8932530262; 2; 0.9853012943; 3; 0.9855521867; 4; 0.9856379686; 100; 1; 0.0; 2; 0.0; 3; 0.0; 4; 0.0; 5; 0.0; 6; 0.0; 7; 0.0; 8; 0.0; 9; 0.0; 10; 0.0; 11; 0.0; 12; 0.0; 13; 0.0; 14; 0.0; 15; 0.0; 16; 0.0; 17; 0.0; 18; 0.0; 19; 0.0; 20; 0.0; 21; 0.0; 22; 0.0; 23; 0.0; 24; 0.0; 25; 0.0; 26; 0.03333333333; 27; 0.03333333333; 28; 0.03333333333; 29; 0.0; 30; 0.0; 31; 0.3; 32; 0.0; 33; 0.03333333333; 34; 0.06666666667; 35; 0.0; 36; 0.06666666667; 37; 0.2; 38; 1.0; 39; 1.033333333; 40; 1.066666667; 41; 1.0; 42; 1.0; 43; 1.0; 44; 1.0; 45; 1.066666667; 46; 1.0; 47; 1.0; 48; 1.0; 49; 1.2; 50; 1.1; 51; 1.0; 52; 1.033333333; 53; 1.133333333; 54; 1.6; 55; 2.066666667; 56; 2.0; 57; 2.266666667; 58; 2.0; 59; 2.0; 60; 2.0; 61; 2.166666667; 62; 2.0; 63; 2.166666667; 64; 2.0; 65; 2.4; 66; 2.2; 67; 2.8; 68; 3.0; 69; 3.166666667; 70; 3.1; 71; 3.0; 72; 3.0; 73; 3.033333333; 74; 3.166666667; 75; 3.266666667; 76; 3.133333333; 77; 3.9; 78; 4.3; 79; 4.266666667; 80; 4.0; 81; 4.266666667; 82; 4.3; 83; 4.0; 84; 4.0; 85; 4.033333333; 86; 4.266666667; 87; 4.733333333; 88; 5.0; 89; 5.333333333; 90; 5.333333333; 91; 5.366666667; 92; 5.0; 93; 5.366666667; 94; 6.1; 95; 6.3; 96; 6.366666667; 97; 6.4; 98; 6.266666667; 99; 6.533333333; 100; 6.0
C# Regex class; 4; 1; 0.2548984249; 2; 0.5434630617; 3; 0.7698016353; 4; 0.9043901246; 18; 1; 0.0; 2; 0.0; 3; 0.0; 4; 0.0; 5; 0.0; 6; 0.0; 7; 0.0; 8; 0.0; 9; 2.0; 10; 7.0; 11; 29.0; 12; 113.0; 13; 414.0; 14; 1620.0; 15; 6327.0; 16; 24504.0; 17; 94440.0; 18; 374101.0
